hue0,hue1,hue2,hue3,hue4,hue5,total,lat,lng
127597,111739,27973,110931,18793,12567,409600,40.76469184,-73.9903622766
216722,69518,76280,44438,840,1802,409600,40.764691855,-73.993591117
147830,44622,67162,137700,1988,10298,409600,40.764691855,-73.993591117
123998,64230,85431,130141,3042,2758,409600,40.764691855,-73.993591117
169377,63292,33165,134630,4232,4904,409600,40.764691855,-73.993591117
124930,145522,71462,64661,1490,1535,409600,40.76469185,-73.9925148369
86826,95898,86215,117189,5068,18404,409600,40.76469185,-73.9925148369
156957,105871,64449,45325,24637,12361,409600,40.76469185,-73.9925148369
163156,98584,47516,95415,2774,2155,409600,40.76469185,-73.9925148369
125558,92257,84822,102877,2903,1183,409600,40.764691865,-73.9957436773
74606,59808,121570,149771,1085,2760,409600,40.764691865,-73.9957436773
140682,67598,120235,73143,5864,2078,409600,40.764691865,-73.9957436773
56645,105466,131272,107526,5782,2909,409600,40.764691865,-73.9957436773
66526,214963,67758,56097,2275,1981,409600,40.76469186,-73.9946673971
137104,99508,102231,58654,1797,10306,409600,40.76469186,-73.9946673971
97538,158850,121685,13654,10123,7750,409600,40.76469186,-73.9946673971
113743,190893,52839,50772,575,778,409600,40.76469186,-73.9946673971
118397,121233,71437,91747,5281,1505,409600,40.764691875,-73.9978962376
129259,82454,76546,119283,979,1079,409600,40.764691875,-73.9978962376
150638,151825,92809,5626,5178,3524,409600,40.764691875,-73.9978962376
107348,166482,38125,94436,1967,1242,409600,40.764691875,-73.9978962376
164929,112478,76536,54718,595,344,409600,40.76469187,-73.9968199574
54495,82513,90288,178173,2261,1870,409600,40.76469187,-73.9968199574
73340,163291,123226,16004,25649,8090,409600,40.76469187,-73.9968199574
102760,141760,38194,120541,2280,4065,409600,40.76469187,-73.9968199574
133383,22507,18680,228912,4022,2096,409600,40.76469188,-73.9989725177
131790,45272,33554,186370,8111,4503,409600,40.76469188,-73.9989725177
129714,37169,36701,200765,4548,703,409600,40.76469188,-73.9989725177
170059,22272,6498,206538,2172,2061,409600,40.76469188,-73.9989725177
177465,47919,19286,93357,23602,47971,409600,40.7646918,-73.9817520354
215145,58358,48491,44687,5992,36927,409600,40.7646918,-73.9817520354
171557,43314,43332,111813,17355,22229,409600,40.7646918,-73.9817520354
151189,30139,65964,72543,22900,66865,409600,40.7646918,-73.9817520354
82025,6627,26977,254433,19457,20081,409600,40.764691945,-74.0129641596
66399,4997,35269,281954,12322,8659,409600,40.764691945,-74.0129641596
38183,4027,35040,314312,8799,9239,409600,40.764691945,-74.0129641596
123140,12537,39509,204102,20915,9397,409600,40.764691945,-74.0129641596
59764,36364,20872,176544,92898,23158,409600,40.764691955,-74.0151167199
84177,91946,43913,119722,46323,23519,409600,40.764691955,-74.0151167199
62129,65139,59327,197985,12530,12490,409600,40.764691955,-74.0151167199
59427,35862,42233,181481,74407,16190,409600,40.764691955,-74.0151167199
101562,14729,52114,221393,7734,12068,409600,40.76469195,-74.0140404397
71477,4330,28279,281242,9781,14491,409600,40.76469195,-74.0140404397
38643,5031,37823,312344,8428,7331,409600,40.76469195,-74.0140404397
85805,11304,41624,247262,12926,10679,409600,40.76469195,-74.0140404397
81083,144985,156823,22225,1572,2912,409600,40.765304235,-73.963454787
101623,104618,99155,91236,3550,9418,409600,40.765304235,-73.963454787
136261,50793,91984,112378,9290,8894,409600,40.765304235,-73.963454787
35273,106720,187882,70800,5727,3198,409600,40.765304235,-73.963454787
115320,130732,35643,70971,43145,13789,409600,40.76530423,-73.9623784969
143997,133064,35227,69789,7942,19581,409600,40.76530423,-73.9623784969
98867,124528,36048,114889,24238,11030,409600,40.76530423,-73.9623784969
77097,139432,49560,105836,26082,11593,409600,40.76530423,-73.9623784969
112309,115563,36187,93213,36809,15519,409600,40.765304245,-73.9656073671
90716,161663,39583,74995,20787,21856,409600,40.765304245,-73.9656073671
86062,67230,45915,186342,14417,9634,409600,40.765304245,-73.9656073671
55435,144886,29421,149214,20822,9822,409600,40.765304245,-73.9656073671
149499,118753,47017,89681,2200,2450,409600,40.76530424,-73.9645310771
48917,135753,122580,95601,5110,1639,409600,40.76530424,-73.9645310771
125334,94154,51265,123301,7597,7949,409600,40.76530424,-73.9645310771
29593,162518,178875,35860,1193,1561,409600,40.76530424,-73.9645310771
87703,129892,39645,148077,2660,1623,409600,40.765304255,-73.9677599472
46111,164302,82129,112726,2360,1972,409600,40.765304255,-73.9677599472
90516,112743,39118,162381,3075,1767,409600,40.765304255,-73.9677599472
63610,147645,82567,105324,5852,4602,409600,40.765304255,-73.9677599472
101150,95156,33021,107733,48658,23882,409600,40.76530425,-73.9666836572
86517,149495,38194,74034,28566,32794,409600,40.76530425,-73.9666836572
51736,163375,39416,112956,27398,14719,409600,40.76530425,-73.9666836572
68175,122439,49078,106872,48434,14602,409600,40.76530425,-73.9666836572
78765,160667,106515,49799,3630,10224,409600,40.765304265,-73.9699125274
136428,128722,79074,59280,404,5692,409600,40.765304265,-73.9699125274
107343,93075,119672,81035,4489,3986,409600,40.765304265,-73.9699125274
67925,169149,89345,79690,1097,2394,409600,40.765304265,-73.9699125274
106010,171051,76943,51484,2205,1907,409600,40.76530426,-73.9688362373
37183,228194,110111,32106,771,1235,409600,40.76530426,-73.9688362373
87896,153015,63924,91595,5497,7673,409600,40.76530426,-73.9688362373
78446,122712,84201,119448,2417,2376,409600,40.76530426,-73.9688362373
60672,178548,29766,111582,12899,16133,409600,40.765304275,-73.9720651075
80571,190840,85704,43121,3567,5797,409600,40.765304275,-73.9720651075
34556,247769,55954,53161,11480,6680,409600,40.765304275,-73.9720651075
130478,162235,34566,73357,4937,4027,409600,40.765304275,-73.9720651075
106329,171595,105025,25558,584,509,409600,40.76530427,-73.9709888174
42684,254785,83068,24844,3097,1122,409600,40.76530427,-73.9709888174
33332,223133,121503,27695,2913,1024,409600,40.76530427,-73.9709888174
74442,229077,73617,24609,5204,2651,409600,40.76530427,-73.9709888174
44012,100530,41289,125220,87730,10819,409600,40.765304285,-73.9742176876
23816,168571,41564,50386,106440,18823,409600,40.765304285,-73.9742176876
41081,173425,66108,51730,54041,23215,409600,40.765304285,-73.9742176876
24817,130096,46368,130100,60435,17784,409600,40.765304285,-73.9742176876
24452,132298,22076,223583,4823,2368,409600,40.76530428,-73.9731413975
13127,149921,31858,180814,21166,12714,409600,40.76530428,-73.9731413975
23645,95445,24682,233950,22206,9672,409600,40.76530428,-73.9731413975
61505,105858,13588,215524,7014,6111,409600,40.76530428,-73.9731413975
203251,83967,10601,110270,647,864,409600,40.765304295,-73.9763702677
149340,153879,38947,51300,9162,6972,409600,40.765304295,-73.9763702677
146244,192572,40092,26758,2005,1929,409600,40.765304295,-73.9763702677
158926,128404,53253,65633,1511,1873,409600,40.765304295,-73.9763702677
28537,230193,91672,55598,2519,1081,409600,40.76530429,-73.9752939777
83259,120118,95470,97273,9058,4422,409600,40.76530429,-73.9752939777
86612,98457,83749,132024,5274,3484,409600,40.76530429,-73.9752939777
61233,195620,78059,58504,6974,9210,409600,40.76530429,-73.9752939777
114967,133533,127580,30706,1014,1800,409600,40.765304305,-73.9785228478
34988,183534,141963,40799,2426,5890,409600,40.765304305,-73.9785228478
49583,160738,181066,16544,699,970,409600,40.765304305,-73.9785228478
97760,142983,127621,34504,3782,2950,409600,40.765304305,-73.9785228478
98712,57850,45676,193498,6019,7845,409600,40.765304315,-73.980675428
176982,35520,55517,130395,2831,8355,409600,40.765304315,-73.980675428
91524,88107,52658,158952,2959,15400,409600,40.765304315,-73.980675428
239414,27976,49605,67581,2171,22853,409600,40.765304315,-73.980675428
67753,182305,123599,28344,787,6812,409600,40.76530431,-73.9795991379
143218,82429,131962,17843,2276,31872,409600,40.76530431,-73.9795991379
116257,77517,163200,32146,4820,15660,409600,40.76530431,-73.9795991379
100840,129075,142909,29130,2235,5411,409600,40.76530431,-73.9795991379
81425,96415,180891,46540,2919,1410,409600,40.765304325,-73.9828280081
81836,149640,90023,81504,3773,2824,409600,40.765304325,-73.9828280081
68435,142299,118610,45254,32099,2903,409600,40.765304325,-73.9828280081
85003,230559,62389,25020,3989,2640,409600,40.765304325,-73.9828280081
122255,142292,92539,46256,2806,3452,409600,40.76530432,-73.981751718
44546,203732,84369,71885,3123,1945,409600,40.76530432,-73.981751718
90016,145353,102285,57541,8137,6268,409600,40.76530432,-73.981751718
47811,144690,146117,64417,2542,4023,409600,40.76530432,-73.981751718
93926,210314,70235,32428,846,1851,409600,40.765304335,-73.9849805882
65369,200145,109162,32513,419,1992,409600,40.765304335,-73.9849805882
123380,175450,41145,62127,3804,3694,409600,40.765304335,-73.9849805882
59782,208402,117430,18620,1771,3595,409600,40.765304335,-73.9849805882
90841,75528,104238,133266,1754,3973,409600,40.76530433,-73.9839042981
111814,39868,60625,189516,4736,3041,409600,40.76530433,-73.9839042981
189369,71376,59981,76888,6500,5486,409600,40.76530433,-73.9839042981
148650,54652,73975,127156,2360,2807,409600,40.76530433,-73.9839042981
56201,213995,90643,42614,4822,1325,409600,40.765304345,-73.9871331683
116856,65195,108895,112201,3136,3317,409600,40.765304345,-73.9871331683
81357,112755,108669,99149,3181,4489,409600,40.765304345,-73.9871331683
46219,155407,117857,82259,4831,3027,409600,40.765304345,-73.9871331683
119913,113019,74044,95984,2941,3699,409600,40.76530434,-73.9860568783
90823,36057,146432,118646,6357,11285,409600,40.76530434,-73.9860568783
64593,75047,72346,174576,5840,17198,409600,40.76530434,-73.9860568783
69521,138613,103950,91698,2949,2869,409600,40.76530434,-73.9860568783
155511,107013,59315,81499,3721,2541,409600,40.765304355,-73.9892857484
176388,89289,40382,101089,882,1570,409600,40.765304355,-73.9892857484
94201,124541,57670,120645,5908,6635,409600,40.765304355,-73.9892857484
136146,65001,32204,171518,3861,870,409600,40.765304355,-73.9892857484
38191,159447,110183,97869,2385,1525,409600,40.76530435,-73.9882094584
121644,188742,62183,34097,1199,1735,409600,40.76530435,-73.9882094584
77398,151444,92050,86291,1116,1301,409600,40.76530435,-73.9882094584
105370,155729,74095,57909,8975,7522,409600,40.76530435,-73.9882094584
86613,58743,97339,161677,1419,3809,409600,40.765304365,-73.9914383286
59888,53388,174639,119896,681,1108,409600,40.765304365,-73.9914383286
43381,158041,182126,18766,4744,2542,409600,40.765304365,-73.9914383286
83613,64927,83852,170577,1674,4957,409600,40.765304365,-73.9914383286
131069,59585,63477,112243,11736,31490,409600,40.76530436,-73.9903620385
72490,171668,72082,75366,8861,9133,409600,40.76530436,-73.9903620385
63865,86531,121299,121488,8201,8216,409600,40.76530436,-73.9903620385
101080,97769,45548,132614,13744,18845,409600,40.76530436,-73.9903620385
131341,141379,76714,48484,2097,9585,409600,40.765304375,-73.9935909087
147816,59425,73535,120597,1461,6766,409600,40.765304375,-73.9935909087
79744,124126,81583,115478,4474,4195,409600,40.765304375,-73.9935909087
108955,102456,45666,145247,1867,5409,409600,40.765304375,-73.9935909087
129335,179536,66869,29616,1170,3074,409600,40.76530437,-73.9925146186
132501,75589,82665,114150,1358,3337,409600,40.76530437,-73.9925146186
207863,60041,34996,92530,6312,7858,409600,40.76530437,-73.9925146186
91041,143646,54960,117004,1672,1277,409600,40.76530437,-73.9925146186
82631,38627,125806,115739,1119,45678,409600,40.765304385,-73.9957434888
41187,95594,105052,146904,8546,12317,409600,40.765304385,-73.9957434888
87735,42081,231239,29824,6876,11845,409600,40.765304385,-73.9957434888
95441,73268,63861,145303,2754,28973,409600,40.765304385,-73.9957434888
79846,112529,158962,57048,682,533,409600,40.76530438,-73.9946671987
107749,109913,57305,120714,8937,4982,409600,40.76530438,-73.9946671987
113249,103609,148731,17129,15268,11614,409600,40.76530438,-73.9946671987
135540,86528,58703,125429,1652,1748,409600,40.76530438,-73.9946671987
67530,20319,23725,293008,2512,2506,409600,40.765304395,-73.9978960689
100591,29631,54097,187970,6939,30372,409600,40.765304395,-73.9978960689
88656,22051,19683,276284,1844,1082,409600,40.765304395,-73.9978960689
106281,30548,39443,226001,2768,4559,409600,40.765304395,-73.9978960689
77233,211631,64801,51194,2885,1856,409600,40.76530439,-73.9968197789
141278,109069,52664,103619,1547,1423,409600,40.76530439,-73.9968197789
109593,129025,62236,100496,6216,2034,409600,40.76530439,-73.9968197789
66544,155572,45835,137762,3027,860,409600,40.76530439,-73.9968197789
256807,29690,14189,79942,19248,9724,409600,40.7653043,-73.9774465578
253808,68516,43416,34688,3352,5820,409600,40.7653043,-73.9774465578
200377,43507,20565,137298,3838,4015,409600,40.7653043,-73.9774465578
233723,23846,9870,114812,16561,10788,409600,40.7653043,-73.9774465578
127049,15514,17859,212102,25046,12030,409600,40.765304475,-74.0151167099
81282,4547,13223,292132,10584,7832,409600,40.765304475,-74.0151167099
54187,5246,15849,315030,11294,7994,409600,40.765304475,-74.0151167099
53272,13989,25677,299864,12185,4613,409600,40.765304475,-74.0151167099
120182,17606,11589,223503,20907,15813,409600,40.76530447,-74.0140404199
80638,4933,20257,281934,13386,8452,409600,40.76530447,-74.0140404199
41837,4062,18747,328047,11034,5873,409600,40.76530447,-74.0140404199
54076,9806,24936,302775,12637,5370,409600,40.76530447,-74.0140404199
49566,166941,61925,128746,1049,1373,409600,40.765916755,-73.9634543009
88534,166318,49144,100863,2627,2114,409600,40.765916755,-73.9634543009
111154,145247,45709,104449,1499,1542,409600,40.765916755,-73.9634543009
64083,156659,125600,51230,5306,6722,409600,40.765916755,-73.9634543009
30514,88376,128196,144734,6631,11149,409600,40.76591675,-73.9623780009
96448,193200,56693,37770,12411,13078,409600,40.76591675,-73.9623780009
82896,159754,83553,78777,1588,3032,409600,40.76591675,-73.9623780009
64094,111524,58096,135919,13522,26445,409600,40.76591675,-73.9623780009
97067,57496,45987,203491,2185,3374,409600,40.765916765,-73.9656069009
87374,57850,60001,198222,3566,2587,409600,40.765916765,-73.9656069009
49742,122004,77590,155376,2397,2491,409600,40.765916765,-73.9656069009
127921,60468,52571,166026,1282,1332,409600,40.765916765,-73.9656069009
198924,50070,39125,106360,6510,8611,409600,40.76591676,-73.9645306009
76622,155736,49813,109200,8156,10073,409600,40.76591676,-73.9645306009
81709,140566,60722,105139,12460,9004,409600,40.76591676,-73.9645306009
56163,141020,75553,129288,4919,2657,409600,40.76591676,-73.9645306009
103522,168621,95245,36688,3003,2521,409600,40.765916775,-73.9677595008
80663,151552,100105,53112,13828,10340,409600,40.765916775,-73.9677595008
48101,241665,89619,27128,2119,968,409600,40.765916775,-73.9677595008
81764,167529,89016,62380,7013,1898,409600,40.765916775,-73.9677595008
173866,31522,28612,75884,46053,53663,409600,40.76591677,-73.9666832009
121585,55591,38793,101241,43828,48562,409600,40.76591677,-73.9666832009
106437,29164,41456,116627,49133,66783,409600,40.76591677,-73.9666832009
133100,59777,33050,113193,40074,30406,409600,40.76591677,-73.9666832009
154424,24910,11468,201083,9940,7775,409600,40.765916785,-73.9699121008
161832,33942,16950,182882,7162,6832,409600,40.765916785,-73.9699121008
189068,56148,17790,103781,28248,14565,409600,40.765916785,-73.9699121008
175579,33572,11976,174190,8506,5777,409600,40.765916785,-73.9699121008
105411,184656,70995,39312,4325,4901,409600,40.76591678,-73.9688358008
109033,137482,47089,97206,14063,4727,409600,40.76591678,-73.9688358008
94482,150908,50866,85677,11001,16666,409600,40.76591678,-73.9688358008
142534,111869,32831,93649,18713,10004,409600,40.76591678,-73.9688358008
27923,248354,68609,59929,2678,2107,409600,40.765916795,-73.9720647008
69372,153988,38831,126233,7900,13276,409600,40.765916795,-73.9720647008
23693,259343,69475,46590,5414,5085,409600,40.765916795,-73.9720647008
93076,205527,40067,66126,2480,2324,409600,40.765916795,-73.9720647008
117037,121127,33757,111274,17207,9198,409600,40.76591679,-73.9709884008
117213,126149,40307,110400,9525,6006,409600,40.76591679,-73.9709884008
105804,144487,28623,99584,19665,11437,409600,40.76591679,-73.9709884008
137047,77880,38993,140395,6236,9049,409600,40.76591679,-73.9709884008
